지점,지점명,일시,평균기온(°C)
311,가야산,2017-03,3.3
311,가야산,2017-04,11
311,가야산,2017-05,15
311,가야산,2017-06,18
311,가야산,2017-07,21.9
311,가야산,2017-08,20.8
311,가야산,2017-09,15.8
311,가야산,2017-10,11.6
311,가야산,2017-11,3.9
311,가야산,2017-12,-2.6
311,가야산,2018-01,-4.1
311,가야산,2018-02,-2.6
311,가야산,2018-03,4.9
311,가야산,2018-04,10.5
311,가야산,2018-05,14.2
311,가야산,2018-06,17.9
311,가야산,2018-07,22.2
311,가야산,2018-08,22.1
311,가야산,2018-09,16.3
311,가야산,2018-10,9.2
311,가야산,2018-11,4.9
311,가야산,2018-12,-1.1
311,가야산,2019-01,-2.2
311,가야산,2019-02,-.2
311,가야산,2019-03,4.7
311,가야산,2019-04,9.1
311,가야산,2019-05,15
311,가야산,2019-06,17.2
311,가야산,2019-07,19.7
311,가야산,2019-08,21.1
311,가야산,2019-09,17.4
311,가야산,2019-10,11.6
311,가야산,2019-11,5.9
311,가야산,2019-12,.3
312,주왕산,2015-01,-1.5
312,주왕산,2015-02,.3
312,주왕산,2015-03,4.9
312,주왕산,2015-04,10.9
312,주왕산,2015-05,17.4
312,주왕산,2015-06,19.8
312,주왕산,2015-07,22.8
312,주왕산,2015-08,23.5
312,주왕산,2015-09,17.6
312,주왕산,2015-10,12.3
312,주왕산,2015-11,8.3
312,주왕산,2015-12,1.6
312,주왕산,2016-01,-2.8
312,주왕산,2016-02,.1
312,주왕산,2016-03,5.4
312,주왕산,2016-04,12.2
312,주왕산,2016-05,16.8
312,주왕산,2016-06,20.9
312,주왕산,2016-07,23.9
312,주왕산,2016-08,24.6
312,주왕산,2016-09,19.5
312,주왕산,2016-10,14
312,주왕산,2016-11,5.8
312,주왕산,2016-12,1.2
312,주왕산,2017-01,-2
312,주왕산,2017-02,-.1
312,주왕산,2017-03,4.4
312,주왕산,2017-04,12.3
312,주왕산,2017-05,17
312,주왕산,2017-06,19.8
312,주왕산,2017-07,24.6
312,주왕산,2017-08,23.2
312,주왕산,2017-09,17.9
312,주왕산,2017-10,13.3
312,주왕산,2017-11,4.6
312,주왕산,2017-12,-2.5
312,주왕산,2018-01,-4
312,주왕산,2018-02,-2.1
312,주왕산,2018-03,6.2
312,주왕산,2018-04,12.1
312,주왕산,2018-05,16.4
312,주왕산,2018-06,20.3
312,주왕산,2018-07,25.3
312,주왕산,2018-08,25
312,주왕산,2018-09,18.2
312,주왕산,2018-10,10.9
312,주왕산,2018-11,5.7
312,주왕산,2018-12,-1.1
312,주왕산,2019-01,-1.7
312,주왕산,2019-02,1
312,주왕산,2019-03,5.9
312,주왕산,2019-04,10.2
312,주왕산,2019-05,17
312,주왕산,2019-06,19.4
312,주왕산,2019-07,23.2
312,주왕산,2019-08,24.4
312,주왕산,2019-09,20
312,주왕산,2019-10,13.6
312,주왕산,2019-11,6.6
312,주왕산,2019-12,.5
313,양지암,2015-01,4.6
313,양지암,2015-02,5.1
313,양지암,2015-03,8.5
313,양지암,2015-04,12.7
313,양지암,2015-05,17.4
313,양지암,2015-06,19.3
313,양지암,2015-07,22.6
313,양지암,2015-08,24.9
313,양지암,2015-09,21.5
313,양지암,2015-10,17.7
313,양지암,2015-11,13.3
313,양지암,2015-12,7.8
313,양지암,2016-01,3.4
313,양지암,2016-02,5.2
313,양지암,2016-03,9
313,양지암,2016-04,13.8
313,양지암,2016-05,18.2
313,양지암,2016-06,20.8
313,양지암,2016-07,24.4
313,양지암,2016-08,26.9
313,양지암,2016-09,22.6
313,양지암,2016-10,18.7
313,양지암,2016-11,12
313,양지암,2016-12,7.7
313,양지암,2017-01,4.5
313,양지암,2017-02,5.8
313,양지암,2017-03,8.9
313,양지암,2017-04,14.8
313,양지암,2017-05,18.6
313,양지암,2017-06,20.3
313,양지암,2017-07,25.5
313,양지암,2017-08,26.8
313,양지암,2017-09,22.6
313,양지암,2017-10,18.3
313,양지암,2017-11,11.6
313,양지암,2017-12,4.4
313,양지암,2018-01,2.6
313,양지암,2018-02,4.3
313,양지암,2018-03,9.6
313,양지암,2018-04,14.2
313,양지암,2018-05,17.7
313,양지암,2018-06,21
313,양지암,2018-07,25.8
313,양지암,2018-08,27.4
313,양지암,2018-09,21.9
313,양지암,2018-10,16.8
313,양지암,2018-11,12.6
313,양지암,2018-12,6.2
313,양지암,2019-01,4.9
313,양지암,2019-02,6.8
313,양지암,2019-03,10.6
313,양지암,2019-04,13.1
313,양지암,2019-05,18.5
313,양지암,2019-06,20.4
313,양지암,2019-07,23.9
313,양지암,2019-08,26.5
313,양지암,2019-09,22.9
313,양지암,2019-10,18.8
313,양지암,2019-11,13.4
313,양지암,2019-12,7.5
314,덕유봉,2015-01,-7.1
314,덕유봉,2015-02,-6.6
314,덕유봉,2015-03,-.9
314,덕유봉,2015-04,6.5
314,덕유봉,2015-05,12.1
314,덕유봉,2015-06,14.5
314,덕유봉,2015-07,17
314,덕유봉,2015-08,17
314,덕유봉,2015-09,12.4
314,덕유봉,2015-10,7.5
314,덕유봉,2015-11,3.2
314,덕유봉,2015-12,-3.9
314,덕유봉,2016-01,-9.5
314,덕유봉,2016-02,-7.5
314,덕유봉,2016-03,0
314,덕유봉,2016-04,7.3
314,덕유봉,2016-05,11.8
314,덕유봉,2016-06,14.3
314,덕유봉,2016-07,18.2
314,덕유봉,2016-08,18.3
314,덕유봉,2016-09,13.6
314,덕유봉,2016-10,9.4
314,덕유봉,2016-11,.7
314,덕유봉,2016-12,-3.9
314,덕유봉,2017-01,-7.7
314,덕유봉,2017-02,-6.5
314,덕유봉,2017-03,-2.5
314,덕유봉,2017-04,6
314,덕유봉,2017-05,11.5
314,덕유봉,2017-06,14.1
314,덕유봉,2017-07,18.8
314,덕유봉,2017-08,17.9
314,덕유봉,2017-09,12.8
314,덕유봉,2017-10,8.1
314,덕유봉,2017-11,-.4
314,덕유봉,2017-12,-9.3
314,덕유봉,2018-01,-10.4
314,덕유봉,2018-02,-8.9
314,덕유봉,2018-03,1.3
314,덕유봉,2018-04,7.5
314,덕유봉,2018-05,11.6
314,덕유봉,2018-06,15.6
314,덕유봉,2018-07,19.5
314,덕유봉,2018-08,19.1
314,덕유봉,2018-09,12
314,덕유봉,2018-10,5
314,덕유봉,2018-11,1.7
314,덕유봉,2018-12,-6.6
314,덕유봉,2019-01,-8.3
314,덕유봉,2019-02,-5.1
314,덕유봉,2019-03,-1.1
314,덕유봉,2019-04,4.4
314,덕유봉,2019-05,11.6
314,덕유봉,2019-06,14.5
314,덕유봉,2019-07,16.7
314,덕유봉,2019-08,17.6
314,덕유봉,2019-09,14.5
314,덕유봉,2019-10,8
314,덕유봉,2019-11,1.9
314,덕유봉,2019-12,-4.8
315,성삼재,2015-01,-3.8
315,성삼재,2015-02,-3.4
315,성삼재,2015-03,2.5
315,성삼재,2015-04,9.1
315,성삼재,2015-05,14
315,성삼재,2015-06,16
315,성삼재,2015-07,18.7
315,성삼재,2015-08,19.2
315,성삼재,2015-09,14.6
315,성삼재,2015-10,10.3
315,성삼재,2015-11,5.7
315,성삼재,2015-12,-.6
315,성삼재,2016-01,-5.5
315,성삼재,2016-02,-3.6
315,성삼재,2016-03,2.8
315,성삼재,2016-04,10
315,성삼재,2016-05,13.7
315,성삼재,2016-06,16.3
315,성삼재,2016-07,20
315,성삼재,2016-08,20.4
315,성삼재,2016-09,15.9
315,성삼재,2016-10,11.5
315,성삼재,2016-11,4.2
315,성삼재,2016-12,-.4
315,성삼재,2017-01,-4.1
315,성삼재,2017-02,-2.9
315,성삼재,2017-03,1
315,성삼재,2017-04,9.2
315,성삼재,2017-05,13.9
315,성삼재,2017-06,16.3
315,성삼재,2017-07,20.9
315,성삼재,2017-08,20.2
315,성삼재,2017-09,15.4
315,성삼재,2017-10,10.5
315,성삼재,2017-11,2.7
315,성삼재,2017-12,-5.4
315,성삼재,2018-01,-6.5
315,성삼재,2018-02,-4.8
315,성삼재,2018-03,4.2
315,성삼재,2018-04,9.3
315,성삼재,2018-05,13.3
315,성삼재,2018-06,17.1
315,성삼재,2018-07,21.2
315,성삼재,2018-08,21.4
315,성삼재,2018-09,14.8
315,성삼재,2018-10,8.2
315,성삼재,2018-11,5
315,성삼재,2018-12,-2.4
315,성삼재,2019-01,-4
315,성삼재,2019-02,-1.8
315,성삼재,2019-03,2.2
315,성삼재,2019-04,7.3
315,성삼재,2019-05,14.1
315,성삼재,2019-06,16
315,성삼재,2019-07,18.5
315,성삼재,2019-08,20
315,성삼재,2019-09,16.4
315,성삼재,2019-10,10.6
315,성삼재,2019-11,5.1
315,성삼재,2019-12,-.9
316,무등산,2015-01,-3.1
316,무등산,2015-02,-2.7
316,무등산,2015-03,3.1
316,무등산,2015-04,9
316,무등산,2015-05,14.2
316,무등산,2015-06,16
316,무등산,2015-07,19.2
316,무등산,2015-08,19.6
316,무등산,2015-09,16
316,무등산,2015-10,11.3
316,무등산,2015-11,6.5
316,무등산,2015-12,.3
316,무등산,2016-01,-4.7
316,무등산,2016-02,-2.9
316,무등산,2016-03,3.2
316,무등산,2016-04,10.6
316,무등산,2016-05,14.1
316,무등산,2016-06,16.7
316,무등산,2016-07,21.1
316,무등산,2016-08,22.5
316,무등산,2016-09,18.3
316,무등산,2016-10,13.5
316,무등산,2016-11,5.8
316,무등산,2016-12,-.3
316,무등산,2017-01,-3.7
316,무등산,2017-02,-2.7
316,무등산,2017-03,1.6
316,무등산,2017-04,10
316,무등산,2017-05,14.6
316,무등산,2017-06,17.1
316,무등산,2017-07,22
316,무등산,2017-08,21.1
316,무등산,2017-09,16.5
316,무등산,2017-10,11.7
316,무등산,2017-11,3.5
316,무등산,2017-12,-4
316,무등산,2018-01,-5.9
316,무등산,2018-02,-4
316,무등산,2018-03,4.9
316,무등산,2018-04,9.9
316,무등산,2018-05,13.8
316,무등산,2018-06,17.8
316,무등산,2018-07,22.2
316,무등산,2018-08,22.2
316,무등산,2018-09,16.3
316,무등산,2018-10,9.4
316,무등산,2018-11,6.1
316,무등산,2018-12,-3.4
316,무등산,2019-01,-4.6
316,무등산,2019-02,-2.6
316,무등산,2019-03,2.4
316,무등산,2019-04,8.1
316,무등산,2019-05,14.8
316,무등산,2019-06,17
316,무등산,2019-07,19.6
316,무등산,2019-08,21.2
316,무등산,2019-09,17.7
316,무등산,2019-10,12.1
316,무등산,2019-11,6
316,무등산,2019-12,-.3
317,모악산,2015-01,.1
317,모악산,2015-02,1.5
317,모악산,2015-03,5.9
317,모악산,2015-04,12.8
317,모악산,2015-05,17.5
317,모악산,2015-06,21.4
317,모악산,2015-07,24.4
317,모악산,2015-08,24.5
317,모악산,2015-09,20
317,모악산,2015-10,14.5
317,모악산,2015-11,9.9
317,모악산,2015-12,3.4
317,모악산,2016-01,-1.4
317,모악산,2016-02,1.5
317,모악산,2016-03,6.5
317,모악산,2016-04,13.8
317,모악산,2016-05,18.2
317,모악산,2016-06,21.9
317,모악산,2016-07,25.7
317,모악산,2016-08,26.5
317,모악산,2016-09,21.7
317,모악산,2016-10,15.5
317,모악산,2016-11,7.6
317,모악산,2016-12,2.7
317,모악산,2017-01,-.3
317,모악산,2017-02,1
317,모악산,2017-03,5.3
317,모악산,2017-04,13.2
317,모악산,2017-05,17.5
317,모악산,2017-06,21.5
317,모악산,2017-07,26.5
317,모악산,2017-08,25.1
317,모악산,2017-09,19.9
317,모악산,2017-10,14.6
317,모악산,2017-11,6.1
317,모악산,2017-12,-.1
317,모악산,2018-01,-2.5
317,모악산,2018-02,-.7
317,모악산,2018-03,8.2
317,모악산,2018-04,13
317,모악산,2018-05,18
317,모악산,2018-06,22.2
317,모악산,2018-07,26.9
317,모악산,2018-08,27.5
317,모악산,2018-09,20.2
317,모악산,2018-10,12.2
317,모악산,2018-11,7.5
317,모악산,2018-12,1.1
317,모악산,2019-01,-.8
317,모악산,2019-02,1.5
317,모악산,2019-03,6.7
317,모악산,2019-04,11.6
317,모악산,2019-05,17.5
317,모악산,2019-06,20.8
317,모악산,2019-07,24.4
317,모악산,2019-08,25.6
317,모악산,2019-09,21.5
317,모악산,2019-10,15.1
317,모악산,2019-11,8.4
317,모악산,2019-12,2.8
318,용평,2015-01,-5.7
318,용평,2015-02,-3.7
318,용평,2015-03,1.7
318,용평,2015-04,7.7
318,용평,2015-05,14.7
318,용평,2015-06,16.9
318,용평,2015-07,19.7
318,용평,2015-08,20.2
318,용평,2015-09,14.3
318,용평,2015-10,9.6
318,용평,2015-11,4.3
318,용평,2015-12,-2.3
318,용평,2016-01,-6.9
318,용평,2016-02,-4.1
318,용평,2016-03,2.1
318,용평,2016-04,9.2
318,용평,2016-05,14.5
318,용평,2016-06,17.9
318,용평,2016-07,20.8
318,용평,2016-08,21.1
318,용평,2016-09,16.3
318,용평,2016-10,10.3
318,용평,2016-11,3
318,용평,2016-12,-2.5
318,용평,2017-01,-6.2
318,용평,2017-02,-3.9
318,용평,2017-03,.6
318,용평,2017-04,9.3
318,용평,2017-05,14.6
318,용평,2017-06,16.4
318,용평,2017-07,22.2
318,용평,2017-08,20
318,용평,2017-09,14.9
318,용평,2017-10,9
318,용평,2017-11,1.7
318,용평,2017-12,-6
318,용평,2018-01,-8.1
318,용평,2018-02,-6.3
318,용평,2018-03,2.8
318,용평,2018-04,8.4
318,용평,2018-05,13.1
318,용평,2018-06,17.8
318,용평,2018-07,21.9
318,용평,2018-08,21.7
318,용평,2018-09,14.5
318,용평,2018-10,7.2
318,용평,2018-11,3.3
318,용평,2018-12,-4.4
318,용평,2019-01,-5.5
318,용평,2019-02,-3
318,용평,2019-03,1.9
318,용평,2019-04,6.6
318,용평,2019-05,14.6
318,용평,2019-06,16.6
318,용평,2019-07,20.3
318,용평,2019-08,21.1
318,용평,2019-09,16.3
318,용평,2019-10,10.1
318,용평,2019-11,2.9
318,용평,2019-12,-2.6
319,천부,2015-01,3.7
319,천부,2015-02,4
319,천부,2015-03,7.7
319,천부,2015-04,12.4
319,천부,2015-05,18.9
319,천부,2015-06,20
319,천부,2015-07,23.2
319,천부,2015-08,25.2
319,천부,2015-09,19.7
319,천부,2015-10,15.9
319,천부,2015-11,11.5
319,천부,2015-12,6.6
319,천부,2016-01,2.5
319,천부,2016-02,3.2
319,천부,2016-03,7.6
319,천부,2016-04,13.6
319,천부,2016-05,18.1
319,천부,2016-06,21.5
319,천부,2016-07,23.8
319,천부,2016-08,25.6
319,천부,2016-09,21.1
319,천부,2016-10,16.1
319,천부,2016-11,10.5
319,천부,2016-12,7
319,천부,2017-01,3.8
319,천부,2017-02,4.1
319,천부,2017-03,7
319,천부,2017-04,14.2
319,천부,2017-05,18.7
319,천부,2017-06,19.7
319,천부,2017-07,26.1
319,천부,2017-08,25.4
319,천부,2017-09,21.2
319,천부,2017-10,15.9
319,천부,2017-11,10
319,천부,2017-12,3.9
319,천부,2018-01,1.9
319,천부,2018-02,1.8
319,천부,2018-03,8.5
319,천부,2018-04,13.2
319,천부,2018-05,16.6
319,천부,2018-06,21.5
319,천부,2018-07,25.9
319,천부,2018-08,26.5
319,천부,2018-09,21.1
319,천부,2018-10,15.3
319,천부,2018-11,11.3
319,천부,2018-12,5.7
319,천부,2019-01,4.7
319,천부,2019-02,5
319,천부,2019-03,9.1
319,천부,2019-04,11.7
319,천부,2019-05,19.6
319,천부,2019-06,19.5
319,천부,2019-07,24.5
319,천부,2019-08,26.3
319,천부,2019-09,21.8
319,천부,2019-10,16.5
319,천부,2019-11,11.1
319,천부,2019-12,7
320,향로봉,2015-01,-8.3
320,향로봉,2015-02,-7.5
320,향로봉,2015-03,-1.8
320,향로봉,2015-04,4.6
320,향로봉,2015-05,12.1
320,향로봉,2015-06,14.5
320,향로봉,2015-07,16.7
320,향로봉,2015-08,17.4
320,향로봉,2015-09,12.6
320,향로봉,2015-10,7.1
320,향로봉,2015-11,.8
320,향로봉,2015-12,-5.6
320,향로봉,2016-01,-11.4
320,향로봉,2016-02,-8.3
320,향로봉,2016-03,-1.5
320,향로봉,2016-04,6.4
320,향로봉,2016-05,11.9
320,향로봉,2016-06,15.2
320,향로봉,2016-07,17.7
320,향로봉,2016-08,18.6
320,향로봉,2016-09,13.6
320,향로봉,2016-10,7.9
320,향로봉,2016-11,-.6
320,향로봉,2016-12,-5.4
320,향로봉,2017-02,-7.7
320,향로봉,2017-03,-2.6
320,향로봉,2017-04,5.6
320,향로봉,2017-05,11.6
320,향로봉,2017-06,14.3
320,향로봉,2017-07,18.9
320,향로봉,2017-08,16.5
320,향로봉,2017-09,12.8
320,향로봉,2017-10,7.5
320,향로봉,2017-11,-3.3
320,향로봉,2017-12,-9.9
320,향로봉,2018-03,-.4
320,향로봉,2019-02,-6.7
320,향로봉,2019-03,-1.9
320,향로봉,2019-04,3.5
320,향로봉,2019-05,12.5
320,향로봉,2019-06,14.2
320,향로봉,2019-07,17
320,향로봉,2019-08,18
320,향로봉,2019-09,14.3
320,향로봉,2019-10,7.6
320,향로봉,2019-11,.9
320,향로봉,2019-12,-6.4
321,원통,2015-01,-3.4
321,원통,2015-02,-1.1
321,원통,2015-03,4.4
321,원통,2015-04,10.3
321,원통,2015-05,17.5
321,원통,2015-06,20.5
321,원통,2015-07,22.7
321,원통,2015-08,23.3
321,원통,2015-09,17.8
321,원통,2015-10,11.9
321,원통,2015-11,6.5
321,원통,2015-12,-.5
321,원통,2016-01,-4.6
321,원통,2016-02,-1.9
321,원통,2016-03,4.6
321,원통,2016-04,12.2
321,원통,2016-05,17
321,원통,2016-06,21
321,원통,2016-07,23.3
321,원통,2016-08,24.1
321,원통,2016-09,19
321,원통,2016-10,12.8
321,원통,2016-11,4.8
321,원통,2016-12,-.3
321,원통,2017-01,-3.6
321,원통,2017-02,-1.7
321,원통,2017-03,3.4
321,원통,2017-04,12.3
321,원통,2017-05,17.5
321,원통,2017-06,19.9
321,원통,2017-07,24.3
321,원통,2017-08,22.4
321,원통,2017-09,17.6
321,원통,2017-10,12
321,원통,2017-11,3.4
321,원통,2017-12,-4
321,원통,2018-01,-6
321,원통,2018-02,-3.9
321,원통,2018-03,5.9
321,원통,2018-04,11
321,원통,2018-05,15.8
321,원통,2018-06,21
321,원통,2018-07,24.7
321,원통,2018-08,25.3
321,원통,2018-09,17.7
321,원통,2018-10,9.4
321,원통,2018-11,4.8
321,원통,2018-12,-3.5
321,원통,2019-01,-3.7
321,원통,2019-02,-.9
321,원통,2019-03,4.5
321,원통,2019-04,9.5
321,원통,2019-05,17.5
321,원통,2019-06,19.9
321,원통,2019-07,23.4
321,원통,2019-08,24
321,원통,2019-09,18.9
321,원통,2019-10,12.8
321,원통,2019-11,4.7
321,원통,2019-12,-.3
322,상서,2015-01,-5.7
322,상서,2015-02,-3.2
322,상서,2015-03,2.6
322,상서,2015-04,9.5
322,상서,2015-05,15.5
322,상서,2015-06,19.9
322,상서,2015-07,22
322,상서,2015-08,22.4
322,상서,2015-10,10.4
322,상서,2015-11,5.2
322,상서,2015-12,-2.6
322,상서,2016-01,-7.4
322,상서,2016-02,-3.9
322,상서,2016-03,3
322,상서,2016-04,11.2
322,상서,2016-05,15.7
322,상서,2016-06,19.9
322,상서,2016-07,22.5
322,상서,2016-08,23.3
322,상서,2016-09,18.1
322,상서,2016-10,11.5
322,상서,2016-11,2.7
322,상서,2016-12,-2.5
322,상서,2017-01,-6
322,상서,2017-02,-4.2
322,상서,2017-03,2.1
322,상서,2017-04,10.7
322,상서,2017-05,15.7
322,상서,2017-06,19.3
322,상서,2017-07,23.8
322,상서,2017-08,21.7
322,상서,2017-09,16.3
322,상서,2017-10,10.6
322,상서,2017-11,.3
322,상서,2017-12,-7.1
322,상서,2018-01,-8.6
322,상서,2018-02,-5.9
322,상서,2018-03,4.4
322,상서,2018-04,9.7
322,상서,2018-05,14.7
322,상서,2018-06,19.7
322,상서,2018-07,23.6
322,상서,2018-08,24.4
322,상서,2018-09,16.3
322,상서,2018-10,7.6
322,상서,2018-11,3.1
322,상서,2018-12,-5.7
322,상서,2019-01,-6.1
322,상서,2019-02,-3.1
322,상서,2019-03,2.9
322,상서,2019-04,8.5
322,상서,2019-05,15.7
322,상서,2019-06,18.7
322,상서,2019-07,22.6
322,상서,2019-08,23.1
322,상서,2019-09,17.9
322,상서,2019-10,11.5
322,상서,2019-11,2.9
322,상서,2019-12,-2.9
323,마현,2015-01,-5.2
323,마현,2015-02,-2.5
323,마현,2015-03,2.5
323,마현,2015-04,9.9
323,마현,2015-05,16.2
323,마현,2015-06,20.1
323,마현,2015-07,22.5
323,마현,2015-08,22.9
323,마현,2015-09,17.3
323,마현,2015-10,11.1
323,마현,2015-11,5.6
323,마현,2015-12,-2
323,마현,2016-01,-6.9
323,마현,2016-02,-3.2
323,마현,2016-03,3.9
323,마현,2016-04,11.5
323,마현,2016-05,16.2
323,마현,2016-06,20.5
323,마현,2016-07,22.8
323,마현,2016-08,24
323,마현,2016-09,18.7
323,마현,2016-10,12.1
323,마현,2016-11,3.5
323,마현,2016-12,-2.1
323,마현,2017-01,-5.1
323,마현,2017-02,-3.5
323,마현,2017-03,2.3
323,마현,2017-04,11.1
323,마현,2017-05,16.2
323,마현,2017-06,19.8
323,마현,2017-07,24.3
323,마현,2017-08,22.2
323,마현,2017-09,17.2
323,마현,2017-10,11.4
323,마현,2017-11,1.8
323,마현,2017-12,-5.7
323,마현,2018-01,-8.3
323,마현,2018-02,-5.5
323,마현,2018-03,4.8
323,마현,2018-04,9.8
323,마현,2018-05,15.2
323,마현,2018-06,20
323,마현,2018-07,24
323,마현,2018-08,24.9
323,마현,2018-09,17.1
323,마현,2018-10,8.4
323,마현,2018-11,3.7
323,마현,2018-12,-4.8
323,마현,2019-01,-5.7
323,마현,2019-02,-2.8
323,마현,2019-03,3.3
323,마현,2019-04,8.7
323,마현,2019-05,16.4
323,마현,2019-06,19.3
323,마현,2019-07,23.1
323,마현,2019-08,23.6
323,마현,2019-09,18.6
323,마현,2019-10,12.4
323,마현,2019-11,3.5
323,마현,2019-12,-2
324,송계,2015-01,-1.6
324,송계,2015-02,.4
324,송계,2015-03,5
324,송계,2015-04,11.7
324,송계,2015-05,17.5
324,송계,2015-06,22
324,송계,2015-07,24.1
324,송계,2015-08,24.5
324,송계,2015-09,19.4
324,송계,2015-10,13.6
324,송계,2015-11,8.8
324,송계,2015-12,1.7
324,송계,2016-01,-2.6
324,송계,2016-02,.1
324,송계,2016-03,5.9
324,송계,2016-04,13.5
324,송계,2016-05,17.8
324,송계,2016-06,22.4
324,송계,2016-07,24.7
324,송계,2016-08,26
324,송계,2016-09,20.7
324,송계,2016-10,14.6
324,송계,2016-11,6.3
324,송계,2016-12,1.1
324,송계,2017-01,-2.2
324,송계,2017-02,-.2
324,송계,2017-03,5
324,송계,2017-04,12.9
324,송계,2017-05,18
324,송계,2017-06,21.7
324,송계,2017-07,25.5
324,송계,2017-08,24.2
324,송계,2017-09,18.9
324,송계,2017-10,14.1
324,송계,2017-11,5.3
324,송계,2017-12,-1.9
324,송계,2018-01,-4.1
324,송계,2018-02,-2.3
324,송계,2018-03,6.8
324,송계,2018-04,12.3
324,송계,2018-05,17
324,송계,2018-06,21.8
324,송계,2018-07,26.3
324,송계,2018-08,26.9
324,송계,2018-09,19.2
324,송계,2018-10,11.5
324,송계,2018-11,6.8
324,송계,2018-12,-.7
324,송계,2019-01,-1.5
324,송계,2019-02,.7
324,송계,2019-03,6
324,송계,2019-04,11.2
324,송계,2019-05,18
324,송계,2019-06,21.2
324,송계,2019-07,24.3
324,송계,2019-08,25.1
324,송계,2019-09,20.5
324,송계,2019-10,14.3
324,송계,2019-11,7.2
324,송계,2019-12,1
325,백운,2015-01,-2.8
325,백운,2015-02,-.5
325,백운,2015-03,4.2
325,백운,2015-04,11
325,백운,2015-05,16.8
325,백운,2015-06,21
325,백운,2015-07,23.3
325,백운,2015-08,23.4
325,백운,2015-09,17.8
325,백운,2015-10,11.4
325,백운,2015-11,7.6
325,백운,2015-12,-.2
325,백운,2016-01,-4.5
325,백운,2016-02,-1.4
325,백운,2016-03,4.6
325,백운,2016-04,12.6
325,백운,2016-05,16.8
325,백운,2016-06,21.5
325,백운,2016-07,23.8
325,백운,2016-08,24.8
325,백운,2016-09,19.7
325,백운,2016-10,13.1
325,백운,2016-11,4.3
325,백운,2016-12,-.6
325,백운,2017-01,-3.7
325,백운,2017-02,-1.3
325,백운,2017-03,3.9
325,백운,2017-04,11.8
